post_id,content_type,prompt_used,ai_draft_excerpt,review_status,reviewer,review_timestamp,revision_note,checklist_claim_ok,checklist_pii_ok,checklist_tone_ok,checklist_cta_ok
P-Q3-07,caption,"Viết caption Facebook ≤ 90 từ cho bài 'Mở sổ tiết kiệm online chỉ với 100.000đ', pillar Promo, CTA 'Đăng ký ngay', kèm 2 hashtag","Mở sổ tiết kiệm online chỉ với 100.000đ! Ưu đãi có giới hạn theo ngân sách chương trình, điều kiện & điều khoản áp dụng.",Approved,Trần Quốc Anh (Compliance),2026-07-18 21:50:00,,TRUE,TRUE,TRUE,TRUE
P-Q3-07,media_prompt,"Mô tả ảnh/video cho bài 'Mở sổ tiết kiệm online chỉ với 100.000đ': bố cục, màu thương hiệu KPIM, không hiển thị thông tin định danh","Ảnh chủ đề Ưu đãi, tông màu thương hiệu KPIM, chủ thể chính minh hoạ 'Mở sổ tiết kiệm online chỉ với 100.000đ'",Approved,Nguyễn Thu Hà (Marketing Lead),2026-07-18 21:57:00,,TRUE,TRUE,TRUE,TRUE
P-Q3-08,website,"Viết bài web 600 từ cho sản phẩm App số & Tiết kiệm online, persona Người trẻ 22-30 tuổi quen dùng app, ngại ra quầy, giọng Trẻ, nhanh, ưu tiên demo thao tác, bám key message: Mở sổ tiết kiệm online trong 3 phút, lãi suất cao hơn quầy 0,3%/năm.","Mở sổ tiết kiệm online trong 2 phút — KPIM Bank giới thiệu App số & Tiết kiệm online với Mở sổ tiết kiệm online trong 3 phút, lãi suất cao hơn quầy 0,3%/năm.",Approved,Trần Quốc Anh (Compliance),2026-07-18 22:04:00,,TRUE,TRUE,TRUE,TRUE
P-Q3-08,caption,"Viết caption Facebook ≤ 90 từ cho bài 'Mở sổ tiết kiệm online trong 2 phút', pillar HowTo, CTA 'Tải app KPIM', kèm 2 hashtag","Mở sổ tiết kiệm online trong 2 phút — làm theo từng bước dưới đây, chỉ mất vài phút và không cần ra quầy. Tải app KPIM. ",Approved,Lê Minh Châu (Content Lead),2026-07-18 22:11:00,,TRUE,TRUE,TRUE,TRUE
P-Q3-08,media_prompt,"Mô tả ảnh/video cho bài 'Mở sổ tiết kiệm online trong 2 phút': bố cục, màu thương hiệu KPIM, không hiển thị thông tin định danh","Ảnh chủ đề Hướng dẫn, tông màu thương hiệu KPIM, chủ thể chính minh hoạ 'Mở sổ tiết kiệm online trong 2 phút'",Approved,Nguyễn Thu Hà (Marketing Lead),2026-07-18 22:18:00,,TRUE,TRUE,TRUE,TRUE
P-Q3-09,website,"Viết bài web 600 từ cho sản phẩm App số & Tiết kiệm online, persona Người trẻ 22-30 tuổi quen dùng app, ngại ra quầy, giọng Trẻ, nhanh, ưu tiên demo thao tác, bám key message: Mở sổ tiết kiệm online trong 3 phút, lãi suất cao hơn quầy 0,3%/năm.","Cài đặt gửi góp tự động trên app — KPIM Bank giới thiệu App số & Tiết kiệm online với Mở sổ tiết kiệm online trong 3 phút, lãi suất cao hơn quầy 0,3%/năm.",Approved,Trần Quốc Anh (Compliance),2026-07-18 22:25:00,,TRUE,TRUE,TRUE,TRUE
P-Q3-09,caption,"Viết caption Facebook ≤ 90 từ cho bài 'Cài đặt gửi góp tự động trên app', pillar HowTo, CTA 'Tải app KPIM', kèm 2 hashtag","Cài đặt gửi góp tự động trên app — làm theo từng bước dưới đây, chỉ mất vài phút và không cần ra quầy. Tải app KPIM. #KP",Approved,Phạm Hải Yến (Brand),2026-07-18 22:32:00,,TRUE,TRUE,TRUE,TRUE
P-Q3-09,media_prompt,"Mô tả ảnh/video cho bài 'Cài đặt gửi góp tự động trên app': bố cục, màu thương hiệu KPIM, không hiển thị thông tin định danh","Ảnh chủ đề Hướng dẫn, tông màu thương hiệu KPIM, chủ thể chính minh hoạ 'Cài đặt gửi góp tự động trên app'",Approved,Lê Minh Châu (Content Lead),2026-07-18 22:39:00,,TRUE,TRUE,TRUE,TRUE
P-Q3-10,website,"Viết bài web 600 từ cho sản phẩm App số & Tiết kiệm online, persona Người trẻ 22-30 tuổi quen dùng app, ngại ra quầy, giọng Trẻ, nhanh, ưu tiên demo thao tác, bám key message: Mở sổ tiết kiệm online trong 3 phút, lãi suất cao hơn quầy 0,3%/năm.","Chuyển tiền, thanh toán hóa đơn ngay trên app — KPIM Bank giới thiệu App số & Tiết kiệm online với Mở sổ tiết kiệm online trong 3 phút, lãi suất cao hơn quầy 0,3%/năm.",Approved,Lê Minh Châu (Content Lead),2026-07-18 22:46:00,,TRUE,TRUE,TRUE,TRUE
P-Q3-10,caption,"Viết caption Facebook ≤ 90 từ cho bài 'Chuyển tiền, thanh toán hóa đơn ngay trên app', pillar HowTo, CTA 'Tải app KPIM', kèm 2 hashtag","Chuyển tiền, thanh toán hóa đơn ngay trên app — làm theo từng bước dưới đây, chỉ mất vài phút và không cần ra quầy. Tải ",Approved,Phạm Hải Yến (Brand),2026-07-18 22:53:00,,TRUE,TRUE,TRUE,TRUE
P-Q3-10,media_prompt,"Mô tả ảnh/video cho bài 'Chuyển tiền, thanh toán hóa đơn ngay trên app': bố cục, màu thương hiệu KPIM, không hiển thị thông tin định danh","Ảnh chủ đề Hướng dẫn, tông màu thương hiệu KPIM, chủ thể chính minh hoạ 'Chuyển tiền, thanh toán hóa đơn ngay trên app'",Approved,Nguyễn Thu Hà (Marketing Lead),2026-07-18 23:00:00,,TRUE,TRUE,TRUE,TRUE
P-Q3-11,website,"Viết bài web 600 từ cho sản phẩm App số & Tiết kiệm online, persona Người trẻ 22-30 tuổi quen dùng app, ngại ra quầy, giọng Trẻ, nhanh, ưu tiên demo thao tác, bám key message: Mở sổ tiết kiệm online trong 3 phút, lãi suất cao hơn quầy 0,3%/năm.","Bạn Trang tích lũy 30 triệu nhờ gửi góp mỗi ngày — KPIM Bank giới thiệu App số & Tiết kiệm online với Mở sổ tiết kiệm online trong 3 phút, lãi suất cao hơn quầy 0,3%/năm.",Approved,Trần Quốc Anh (Compliance),2026-07-18 23:07:00,,TRUE,TRUE,TRUE,TRUE
P-Q3-11,caption,"Viết caption Facebook ≤ 90 từ cho bài 'Bạn Trang tích lũy 30 triệu nhờ gửi góp mỗi ngày', pillar Testimonial, CTA 'Xem câu chuyện', kèm 2 hashtag","Bạn Trang tích lũy 30 triệu nhờ gửi góp mỗi ngày. Câu chuyện có thật từ khách hàng KPIM Bank, chia sẻ với sự đồng ý của ",Approved,Phạm Hải Yến (Brand),2026-07-18 23:14:00,,TRUE,TRUE,TRUE,TRUE
P-Q3-11,media_prompt,"Mô tả ảnh/video cho bài 'Bạn Trang tích lũy 30 triệu nhờ gửi góp mỗi ngày': bố cục, màu thương hiệu KPIM, không hiển thị thông tin định danh","Ảnh chủ đề Khách hàng nói gì, tông màu thương hiệu KPIM, chủ thể chính minh hoạ 'Bạn Trang tích lũy 30 triệu nhờ gửi góp mỗi ngày'",Approved,Phạm Hải Yến (Brand),2026-07-18 23:21:00,,TRUE,TRUE,TRUE,TRUE
P-Q3-12,website,"Viết bài web 600 từ cho sản phẩm App số & Tiết kiệm online, persona Người trẻ 22-30 tuổi quen dùng app, ngại ra quầy, giọng Trẻ, nhanh, ưu tiên demo thao tác, bám key message: Mở sổ tiết kiệm online trong 3 phút, lãi suất cao hơn quầy 0,3%/năm.","Lãi kép là gì và vì sao nên bắt đầu sớm — KPIM Bank giới thiệu App số & Tiết kiệm online với Mở sổ tiết kiệm online trong 3 phút, lãi suất cao hơn quầy 0,3%/năm.",Approved,Lê Minh Châu (Content Lead),2026-07-18 23:28:00,,TRUE,TRUE,TRUE,TRUE
P-Q3-12,caption,"Viết caption Facebook ≤ 90 từ cho bài 'Lãi kép là gì và vì sao nên bắt đầu sớm', pillar Education, CTA 'Xem thêm', kèm 2 hashtag",Lãi kép là gì và vì sao nên bắt đầu sớm? Cùng KPIM Bank hiểu đúng trong 2 phút để không mất tiền oan vì hiểu nhầm. Xem t,Approved,Trần Quốc Anh (Compliance),2026-07-18 23:35:00,,TRUE,TRUE,TRUE,TRUE
P-Q3-12,media_prompt,"Mô tả ảnh/video cho bài 'Lãi kép là gì và vì sao nên bắt đầu sớm': bố cục, màu thương hiệu KPIM, không hiển thị thông tin định danh","Ảnh chủ đề Kiến thức tài chính, tông màu thương hiệu KPIM, chủ thể chính minh hoạ 'Lãi kép là gì và vì sao nên bắt đầu sớm'",Approved,Nguyễn Thu Hà (Marketing Lead),2026-07-18 23:42:00,,TRUE,TRUE,TRUE,TRUE
P-Q3-13,website,"Viết bài web 600 từ cho sản phẩm App số & Tiết kiệm online, persona Người trẻ 22-30 tuổi quen dùng app, ngại ra quầy, giọng Trẻ, nhanh, ưu tiên demo thao tác, bám key message: Mở sổ tiết kiệm online trong 3 phút, lãi suất cao hơn quầy 0,3%/năm.","Bảo mật sinh trắc học cho mọi giao dịch — KPIM Bank giới thiệu App số & Tiết kiệm online với Mở sổ tiết kiệm online trong 3 phút, lãi suất cao hơn quầy 0,3%/năm.",Approved,Phạm Hải Yến (Brand),2026-07-18 23:49:00,,TRUE,TRUE,TRUE,TRUE
P-Q3-13,caption,"Viết caption Facebook ≤ 90 từ cho bài 'Bảo mật sinh trắc học cho mọi giao dịch', pillar Product, CTA 'Tìm hiểu thêm', kèm 2 hashtag",Bảo mật sinh trắc học cho mọi giao dịch. KPIM Bank thiết kế sản phẩm này cho nhu cầu thật của bạn — xem đầy đủ quyền lợi,Approved,Lê Minh Châu (Content Lead),2026-07-18 23:56:00,,TRUE,TRUE,TRUE,TRUE
P-Q3-13,media_prompt,"Mô tả ảnh/video cho bài 'Bảo mật sinh trắc học cho mọi giao dịch': bố cục, màu thương hiệu KPIM, không hiển thị thông tin định danh","Ảnh chủ đề Sản phẩm, tông màu thương hiệu KPIM, chủ thể chính minh hoạ 'Bảo mật sinh trắc học cho mọi giao dịch'",Approved,Nguyễn Thu Hà (Marketing Lead),2026-07-19 00:03:00,,TRUE,TRUE,TRUE,TRUE
P-Q3-14,website,"Viết bài web 600 từ cho sản phẩm App số & Tiết kiệm online, persona Người trẻ 22-30 tuổi quen dùng app, ngại ra quầy, giọng Trẻ, nhanh, ưu tiên demo thao tác, bám key message: Mở sổ tiết kiệm online trong 3 phút, lãi suất cao hơn quầy 0,3%/năm.","Tuần lễ tiết kiệm số – lãi suất kịch trần — KPIM Bank giới thiệu App số & Tiết kiệm online với Mở sổ tiết kiệm online trong 3 phút, lãi suất cao hơn quầy 0,3%/năm.",Approved,Phạm Hải Yến (Brand),2026-07-19 00:10:00,,TRUE,TRUE,TRUE,TRUE
P-Q3-14,caption,"Viết caption Facebook ≤ 90 từ cho bài 'Tuần lễ tiết kiệm số – lãi suất kịch trần', pillar Promo, CTA 'Đăng ký ngay', kèm 2 hashtag","Tuần lễ tiết kiệm số – lãi suất kịch trần! Ưu đãi có giới hạn theo ngân sách chương trình, điều kiện & điều khoản áp dụn",Approved,Lê Minh Châu (Content Lead),2026-07-19 00:17:00,,TRUE,TRUE,TRUE,TRUE
P-Q3-14,media_prompt,"Mô tả ảnh/video cho bài 'Tuần lễ tiết kiệm số – lãi suất kịch trần': bố cục, màu thương hiệu KPIM, không hiển thị thông tin định danh","Ảnh chủ đề Ưu đãi, tông màu thương hiệu KPIM, chủ thể chính minh hoạ 'Tuần lễ tiết kiệm số – lãi suất kịch trần'",Approved,Phạm Hải Yến (Brand),2026-07-19 00:24:00,,TRUE,TRUE,TRUE,TRUE
P-Q3-15,website,"Viết bài web 600 từ cho sản phẩm App số & Tiết kiệm online, persona Người trẻ 22-30 tuổi quen dùng app, ngại ra quầy, giọng Trẻ, nhanh, ưu tiên demo thao tác, bám key message: Mở sổ tiết kiệm online trong 3 phút, lãi suất cao hơn quầy 0,3%/năm.","1 triệu người dùng tin chọn KPIM Digital — KPIM Bank giới thiệu App số & Tiết kiệm online với Mở sổ tiết kiệm online trong 3 phút, lãi suất cao hơn quầy 0,3%/năm.",Approved,Phạm Hải Yến (Brand),2026-07-19 00:31:00,,TRUE,TRUE,TRUE,TRUE
P-Q3-15,caption,"Viết caption Facebook ≤ 90 từ cho bài '1 triệu người dùng tin chọn KPIM Digital', pillar Brand, CTA 'Theo dõi KPIM Bank', kèm 2 hashtag",1 triệu người dùng tin chọn KPIM Digital. Cảm ơn bạn đã đồng hành cùng KPIM Bank. Theo dõi KPIM Bank. #KPIMBank,Approved,Phạm Hải Yến (Brand),2026-07-19 00:38:00,,TRUE,TRUE,TRUE,TRUE
P-Q3-15,media_prompt,"Mô tả ảnh/video cho bài '1 triệu người dùng tin chọn KPIM Digital': bố cục, màu thương hiệu KPIM, không hiển thị thông tin định danh","Ảnh chủ đề Thương hiệu, tông màu thương hiệu KPIM, chủ thể chính minh hoạ '1 triệu người dùng tin chọn KPIM Digital'",Approved,Nguyễn Thu Hà (Marketing Lead),2026-07-19 00:45:00,,TRUE,TRUE,TRUE,TRUE
P-Q4-01,website,"Viết bài web 600 từ cho sản phẩm Tài khoản lương, persona Người đi làm nhận lương qua tài khoản, giọng Ấm áp dịp Tết, nhấn vào tiện lợi và quà tặng, bám key message: Tài khoản lương miễn phí trọn gói + ưu đãi chi tiêu Tết.",Tài khoản lương KPIM – miễn phí mọi giao dịch — KPIM Bank giới thiệu Tài khoản lương với Tài khoản lương miễn phí trọn gói + ưu đãi chi tiêu Tết.,Approved,Trần Quốc Anh (Compliance),2026-07-19 00:52:00,,TRUE,TRUE,TRUE,TRUE
P-Q4-01,caption,"Viết caption Facebook ≤ 90 từ cho bài 'Tài khoản lương KPIM – miễn phí mọi giao dịch', pillar Product, CTA 'Tìm hiểu thêm', kèm 2 hashtag",Tài khoản lương KPIM – miễn phí mọi giao dịch. KPIM Bank thiết kế sản phẩm này cho nhu cầu thật của bạn — xem đầy đủ quy,Approved,Lê Minh Châu (Content Lead),2026-07-19 00:59:00,,TRUE,TRUE,TRUE,TRUE
P-Q4-01,media_prompt,"Mô tả ảnh/video cho bài 'Tài khoản lương KPIM – miễn phí mọi giao dịch': bố cục, màu thương hiệu KPIM, không hiển thị thông tin định danh","Ảnh chủ đề Sản phẩm, tông màu thương hiệu KPIM, chủ thể chính minh hoạ 'Tài khoản lương KPIM – miễn phí mọi giao dịch'",Approved,Trần Quốc Anh (Compliance),2026-07-19 01:06:00,,TRUE,TRUE,TRUE,TRUE
P-Q4-02,website,"Viết bài web 600 từ cho sản phẩm Tài khoản lương, persona Người đi làm nhận lương qua tài khoản, giọng Ấm áp dịp Tết, nhấn vào tiện lợi và quà tặng, bám key message: Tài khoản lương miễn phí trọn gói + ưu đãi chi tiêu Tết.","Nhận lương qua KPIM, nhận ngàn ưu đãi — KPIM Bank giới thiệu Tài khoản lương với Tài khoản lương miễn phí trọn gói + ưu đãi chi tiêu Tết.",Approved,Trần Quốc Anh (Compliance),2026-07-19 01:13:00,,TRUE,TRUE,TRUE,TRUE
P-Q4-02,caption,"Viết caption Facebook ≤ 90 từ cho bài 'Nhận lương qua KPIM, nhận ngàn ưu đãi', pillar Product, CTA 'Tìm hiểu thêm', kèm 2 hashtag","Nhận lương qua KPIM, nhận ngàn ưu đãi. KPIM Bank thiết kế sản phẩm này cho nhu cầu thật của bạn — xem đầy đủ quyền lợi, ",Approved,Trần Quốc Anh (Compliance),2026-07-19 01:20:00,,TRUE,TRUE,TRUE,TRUE
P-Q4-02,media_prompt,"Mô tả ảnh/video cho bài 'Nhận lương qua KPIM, nhận ngàn ưu đãi': bố cục, màu thương hiệu KPIM, không hiển thị thông tin định danh","Ảnh chủ đề Sản phẩm, tông màu thương hiệu KPIM, chủ thể chính minh hoạ 'Nhận lương qua KPIM, nhận ngàn ưu đãi'",Approved,Phạm Hải Yến (Brand),2026-07-19 01:27:00,,TRUE,TRUE,TRUE,TRUE
P-Q4-03,website,"Viết bài web 600 từ cho sản phẩm Tài khoản lương, persona Người đi làm nhận lương qua tài khoản, giọng Ấm áp dịp Tết, nhấn vào tiện lợi và quà tặng, bám key message: Tài khoản lương miễn phí trọn gói + ưu đãi chi tiêu Tết.",Quản lý chi tiêu Tết không vượt ngân sách — KPIM Bank giới thiệu Tài khoản lương với Tài khoản lương miễn phí trọn gói + ưu đãi chi tiêu Tết.,Approved,Trần Quốc Anh (Compliance),2026-07-19 01:34:00,,TRUE,TRUE,TRUE,TRUE
P-Q4-03,caption,"Viết caption Facebook ≤ 90 từ cho bài 'Quản lý chi tiêu Tết không vượt ngân sách', pillar Education, CTA 'Xem thêm', kèm 2 hashtag",Quản lý chi tiêu Tết không vượt ngân sách? Cùng KPIM Bank hiểu đúng trong 2 phút để không mất tiền oan vì hiểu nhầm. Xem,Approved,Nguyễn Thu Hà (Marketing Lead),2026-07-19 01:41:00,,TRUE,TRUE,TRUE,TRUE
P-Q4-03,media_prompt,"Mô tả ảnh/video cho bài 'Quản lý chi tiêu Tết không vượt ngân sách': bố cục, màu thương hiệu KPIM, không hiển thị thông tin định danh","Ảnh chủ đề Kiến thức tài chính, tông màu thương hiệu KPIM, chủ thể chính minh hoạ 'Quản lý chi tiêu Tết không vượt ngân sách'",Approved,Phạm Hải Yến (Brand),2026-07-19 01:48:00,,TRUE,TRUE,TRUE,TRUE
P-Q4-04,website,"Viết bài web 600 từ cho sản phẩm Tài khoản lương, persona Người đi làm nhận lương qua tài khoản, giọng Ấm áp dịp Tết, nhấn vào tiện lợi và quà tặng, bám key message: Tài khoản lương miễn phí trọn gói + ưu đãi chi tiêu Tết.",Lập kế hoạch tài chính đón Tết an tâm — KPIM Bank giới thiệu Tài khoản lương với Tài khoản lương miễn phí trọn gói + ưu đãi chi tiêu Tết.,Approved,Lê Minh Châu (Content Lead),2026-07-19 01:55:00,,TRUE,TRUE,TRUE,TRUE
P-Q4-04,caption,"Viết caption Facebook ≤ 90 từ cho bài 'Lập kế hoạch tài chính đón Tết an tâm', pillar Education, CTA 'Xem thêm', kèm 2 hashtag",Lập kế hoạch tài chính đón Tết an tâm? Cùng KPIM Bank hiểu đúng trong 2 phút để không mất tiền oan vì hiểu nhầm. Xem thê,Approved,Lê Minh Châu (Content Lead),2026-07-19 02:02:00,,TRUE,TRUE,TRUE,TRUE
P-Q4-04,media_prompt,"Mô tả ảnh/video cho bài 'Lập kế hoạch tài chính đón Tết an tâm': bố cục, màu thương hiệu KPIM, không hiển thị thông tin định danh","Ảnh chủ đề Kiến thức tài chính, tông màu thương hiệu KPIM, chủ thể chính minh hoạ 'Lập kế hoạch tài chính đón Tết an tâm'",Approved,Trần Quốc Anh (Compliance),2026-07-19 02:09:00,,TRUE,TRUE,TRUE,TRUE
P-Q4-05,website,"Viết bài web 600 từ cho sản phẩm Tài khoản lương, persona Người đi làm nhận lương qua tài khoản, giọng Ấm áp dịp Tết, nhấn vào tiện lợi và quà tặng, bám key message: Tài khoản lương miễn phí trọn gói + ưu đãi chi tiêu Tết.",Mở tài khoản lương – lì xì ngay 100k — KPIM Bank giới thiệu Tài khoản lương với Tài khoản lương miễn phí trọn gói + ưu đãi chi tiêu Tết.,Approved,Phạm Hải Yến (Brand),2026-07-19 02:16:00,,TRUE,TRUE,TRUE,TRUE
P-Q4-05,caption,"Viết caption Facebook ≤ 90 từ cho bài 'Mở tài khoản lương – lì xì ngay 100k', pillar Promo, CTA 'Đăng ký ngay', kèm 2 hashtag","Mở tài khoản lương – lì xì ngay 100k! Ưu đãi có giới hạn theo ngân sách chương trình, điều kiện & điều khoản áp dụng. Đă",Approved,Phạm Hải Yến (Brand),2026-07-19 02:23:00,,TRUE,TRUE,TRUE,TRUE
P-Q4-05,media_prompt,"Mô tả ảnh/video cho bài 'Mở tài khoản lương – lì xì ngay 100k': bố cục, màu thương hiệu KPIM, không hiển thị thông tin định danh","Ảnh chủ đề Ưu đãi, tông màu thương hiệu KPIM, chủ thể chính minh hoạ 'Mở tài khoản lương – lì xì ngay 100k'",Approved,Lê Minh Châu (Content Lead),2026-07-19 02:30:00,,TRUE,TRUE,TRUE,TRUE
P-Q4-06,website,"Viết bài web 600 từ cho sản phẩm Tài khoản lương, persona Người đi làm nhận lương qua tài khoản, giọng Ấm áp dịp Tết, nhấn vào tiện lợi và quà tặng, bám key message: Tài khoản lương miễn phí trọn gói + ưu đãi chi tiêu Tết.",Ưu đãi Tết: hoàn tiền khi chi tiêu cuối năm — KPIM Bank giới thiệu Tài khoản lương với Tài khoản lương miễn phí trọn gói + ưu đãi chi tiêu Tết.,Approved,Phạm Hải Yến (Brand),2026-07-19 02:37:00,,TRUE,TRUE,TRUE,TRUE
P-Q4-06,caption,"Viết caption Facebook ≤ 90 từ cho bài 'Ưu đãi Tết: hoàn tiền khi chi tiêu cuối năm', pillar Promo, CTA 'Đăng ký ngay', kèm 2 hashtag","Ưu đãi Tết: hoàn tiền khi chi tiêu cuối năm! Ưu đãi có giới hạn theo ngân sách chương trình, điều kiện & điều khoản áp d",Approved,Trần Quốc Anh (Compliance),2026-07-19 02:44:00,,TRUE,TRUE,TRUE,TRUE
P-Q4-06,media_prompt,"Mô tả ảnh/video cho bài 'Ưu đãi Tết: hoàn tiền khi chi tiêu cuối năm': bố cục, màu thương hiệu KPIM, không hiển thị thông tin định danh","Ảnh chủ đề Ưu đãi, tông màu thương hiệu KPIM, chủ thể chính minh hoạ 'Ưu đãi Tết: hoàn tiền khi chi tiêu cuối năm'",Approved,Nguyễn Thu Hà (Marketing Lead),2026-07-19 02:51:00,,TRUE,TRUE,TRUE,TRUE
P-Q4-07,website,"Viết bài web 600 từ cho sản phẩm Tài khoản lương, persona Người đi làm nhận lương qua tài khoản, giọng Ấm áp dịp Tết, nhấn vào tiện lợi và quà tặng, bám key message: Tài khoản lương miễn phí trọn gói + ưu đãi chi tiêu Tết.",Đăng ký tài khoản lương online trước Tết — KPIM Bank giới thiệu Tài khoản lương với Tài khoản lương miễn phí trọn gói + ưu đãi chi tiêu Tết.,Approved,Trần Quốc Anh (Compliance),2026-07-19 02:58:00,,TRUE,TRUE,TRUE,TRUE
P-Q4-07,caption,"Viết caption Facebook ≤ 90 từ cho bài 'Đăng ký tài khoản lương online trước Tết', pillar Promo, CTA 'Đăng ký ngay', kèm 2 hashtag","Đăng ký tài khoản lương online trước Tết! Ưu đãi có giới hạn theo ngân sách chương trình, điều kiện & điều khoản áp dụng",Approved,Lê Minh Châu (Content Lead),2026-07-19 03:05:00,,TRUE,TRUE,TRUE,TRUE
P-Q4-07,media_prompt,"Mô tả ảnh/video cho bài 'Đăng ký tài khoản lương online trước Tết': bố cục, màu thương hiệu KPIM, không hiển thị thông tin định danh","Ảnh chủ đề Ưu đãi, tông màu thương hiệu KPIM, chủ thể chính minh hoạ 'Đăng ký tài khoản lương online trước Tết'",Approved,Trần Quốc Anh (Compliance),2026-07-19 03:12:00,,TRUE,TRUE,TRUE,TRUE
P-Q4-08,website,"Viết bài web 600 từ cho sản phẩm Tài khoản lương, persona Người đi làm nhận lương qua tài khoản, giọng Ấm áp dịp Tết, nhấn vào tiện lợi và quà tặng, bám key message: Tài khoản lương miễn phí trọn gói + ưu đãi chi tiêu Tết.",Nhận lương và rút tiền không cần thẻ — KPIM Bank giới thiệu Tài khoản lương với Tài khoản lương miễn phí trọn gói + ưu đãi chi tiêu Tết.,Approved,Trần Quốc Anh (Compliance),2026-07-19 03:19:00,,TRUE,TRUE,TRUE,TRUE
P-Q4-08,caption,"Viết caption Facebook ≤ 90 từ cho bài 'Nhận lương và rút tiền không cần thẻ', pillar HowTo, CTA 'Tải app KPIM', kèm 2 hashtag","Nhận lương và rút tiền không cần thẻ — làm theo từng bước dưới đây, chỉ mất vài phút và không cần ra quầy. Tải app KPIM.",Approved,Trần Quốc Anh (Compliance),2026-07-19 03:26:00,,TRUE,TRUE,TRUE,TRUE
P-Q4-08,media_prompt,"Mô tả ảnh/video cho bài 'Nhận lương và rút tiền không cần thẻ': bố cục, màu thương hiệu KPIM, không hiển thị thông tin định danh","Ảnh chủ đề Hướng dẫn, tông màu thương hiệu KPIM, chủ thể chính minh hoạ 'Nhận lương và rút tiền không cần thẻ'",Approved,Phạm Hải Yến (Brand),2026-07-19 03:33:00,,TRUE,TRUE,TRUE,TRUE
P-Q4-09,website,"Viết bài web 600 từ cho sản phẩm Tài khoản lương, persona Người đi làm nhận lương qua tài khoản, giọng Ấm áp dịp Tết, nhấn vào tiện lợi và quà tặng, bám key message: Tài khoản lương miễn phí trọn gói + ưu đãi chi tiêu Tết.",Lì xì online qua app chỉ với vài chạm — KPIM Bank giới thiệu Tài khoản lương với Tài khoản lương miễn phí trọn gói + ưu đãi chi tiêu Tết.,Approved,Trần Quốc Anh (Compliance),2026-07-19 03:40:00,,TRUE,TRUE,TRUE,TRUE
P-Q4-09,caption,"Viết caption Facebook ≤ 90 từ cho bài 'Lì xì online qua app chỉ với vài chạm', pillar HowTo, CTA 'Tải app KPIM', kèm 2 hashtag","Lì xì online qua app chỉ với vài chạm — làm theo từng bước dưới đây, chỉ mất vài phút và không cần ra quầy. Tải app KPIM",Approved,Trần Quốc Anh (Compliance),2026-07-19 03:47:00,,TRUE,TRUE,TRUE,TRUE
P-Q4-09,media_prompt,"Mô tả ảnh/video cho bài 'Lì xì online qua app chỉ với vài chạm': bố cục, màu thương hiệu KPIM, không hiển thị thông tin định danh","Ảnh chủ đề Hướng dẫn, tông màu thương hiệu KPIM, chủ thể chính minh hoạ 'Lì xì online qua app chỉ với vài chạm'",Approved,Trần Quốc Anh (Compliance),2026-07-19 03:54:00,,TRUE,TRUE,TRUE,TRUE
P-Q4-10,website,"Viết bài web 600 từ cho sản phẩm Tài khoản lương, persona Người đi làm nhận lương qua tài khoản, giọng Ấm áp dịp Tết, nhấn vào tiện lợi và quà tặng, bám key message: Tài khoản lương miễn phí trọn gói + ưu đãi chi tiêu Tết.",Doanh nghiệp X trả lương 200 nhân viên qua KPIM — KPIM Bank giới thiệu Tài khoản lương với Tài khoản lương miễn phí trọn gói + ưu đãi chi tiêu Tết.,Approved,Lê Minh Châu (Content Lead),2026-07-19 04:01:00,,TRUE,TRUE,TRUE,TRUE
P-Q4-10,caption,"Viết caption Facebook ≤ 90 từ cho bài 'Doanh nghiệp X trả lương 200 nhân viên qua KPIM', pillar Testimonial, CTA 'Xem câu chuyện', kèm 2 hashtag","Doanh nghiệp X trả lương 200 nhân viên qua KPIM. Câu chuyện có thật từ khách hàng KPIM Bank, chia sẻ với sự đồng ý của c",Approved,Phạm Hải Yến (Brand),2026-07-19 04:08:00,,TRUE,TRUE,TRUE,TRUE
P-Q4-10,media_prompt,"Mô tả ảnh/video cho bài 'Doanh nghiệp X trả lương 200 nhân viên qua KPIM': bố cục, màu thương hiệu KPIM, không hiển thị thông tin định danh","Ảnh chủ đề Khách hàng nói gì, tông màu thương hiệu KPIM, chủ thể chính minh hoạ 'Doanh nghiệp X trả lương 200 nhân viên qua KPIM'",Approved,Lê Minh Châu (Content Lead),2026-07-19 04:15:00,,TRUE,TRUE,TRUE,TRUE
P-Q4-11,website,"Viết bài web 600 từ cho sản phẩm Tài khoản lương, persona Người đi làm nhận lương qua tài khoản, giọng Ấm áp dịp Tết, nhấn vào tiện lợi và quà tặng, bám key message: Tài khoản lương miễn phí trọn gói + ưu đãi chi tiêu Tết.",Nhân viên nói gì về tài khoản lương KPIM — KPIM Bank giới thiệu Tài khoản lương với Tài khoản lương miễn phí trọn gói + ưu đãi chi tiêu Tết.,Approved,Phạm Hải Yến (Brand),2026-07-19 04:22:00,,TRUE,TRUE,TRUE,TRUE
